time	intensity
16.8724266	0
16.89986144	1
16.92729628	1
16.95473112	2
16.98216596	0
17.0096008	0
17.03703564	0
17.06447048	1
17.09190532	2
17.11934016	0
17.146775	0
17.17420984	0
17.20164468	0
17.22907952	0
17.25651436	1
17.2839492	0
17.31138404	0
17.33881888	0
17.36625372	0
17.39368856	0
17.4211234	1
17.44855824	2
17.47599308	1
17.50342792	2
17.53086276	0
17.5582976	1
17.58573244	0
17.61316728	0
17.64060212	0
17.66803696	0
17.6954718	0
17.72290664	1
17.75034148	3
17.77777632	1
17.80521116	0
17.832646	0
17.86008084	0
17.88751568	2
17.91495052	0
17.94238536	1
17.9698202	2
17.99725504	1
18.02468988	1
18.05212472	0
18.07955956	0
18.1069944	2
18.13442924	0
18.16186408	0
18.18929892	1
18.21673376	1
18.2441686	0
18.27160344	1
18.29903828	2
18.32647312	1
18.35390796	0
18.3813428	1
18.40877764	2
18.43621248	0
18.46364732	1
18.49108216	0
18.518517	1
18.54595184	1
18.57338668	1
18.60082152	0
18.62825636	0
18.6556912	1
18.68312604	2
18.71056088	1
18.73799572	0
18.76543056	1
18.7928654	0
18.82030024	1
18.84773508	0
18.87516992	0
18.90260476	1
18.9300396	0
18.95747444	1
18.98490928	1
19.01234412	0
19.03977896	0
19.0672138	3
19.09464864	0
19.12208348	1
19.14951832	1
19.17695316	0
19.204388	0
19.23182284	0
19.25925768	1
19.28669252	0
19.31412736	0
19.3415622	2
19.36899704	0
19.39643188	2
19.42386672	1
19.45130156	0
19.4787364	1
19.50617124	1
19.53360608	1
19.56104092	2
19.58847576	0
19.6159106	1
19.64334544	1
19.67078028	0
19.69821512	0
19.72564996	1
19.7530848	1
19.78051964	0
19.80795448	0
19.83538932	0
19.86282416	0
19.890259	0
19.91769384	1
19.94512868	1
19.97256352	0
19.99999836	0
20.0274332	0
20.05486804	0
20.08230288	1
20.10973772	1
20.13717256	1
20.1646074	1
20.19204224	0
20.21947708	1
20.24691192	0
20.27434676	0
20.3017816	1
20.32921644	0
20.35665128	1
20.38408612	0
20.41152096	0
20.4389558	1
20.46639064	0
20.49382548	1
20.52126032	0
20.54869516	1
20.57613	1
20.60356484	0
20.63099968	2
20.65843452	0
20.68586936	0
20.7133042	0
20.74073904	0
20.76817388	1
20.79560872	1
20.82304356	1
20.8504784	0
20.87791324	1
20.90534808	0
20.93278292	0
20.96021776	0
20.9876526	0
21.01508744	0
21.04252228	2
21.06995712	0
21.09739196	0
21.1248268	1
21.15226164	0
21.17969648	1
21.20713132	0
21.23456616	0
21.262001	0
21.28943584	1
21.31687068	0
21.34430552	2
21.37174036	2
21.3991752	0
21.42661004	1
21.45404488	0
21.48147972	0
21.50891456	2
21.5363494	0
21.56378424	1
21.59121908	2
21.61865392	0
21.64608876	1
21.6735236	1
21.70095844	0
21.72839328	0
21.75582812	0
21.78326296	0
21.8106978	0
21.83813264	0
21.86556748	0
21.89300232	1
21.92043716	0
21.947872	2
21.97530684	0
22.00274168	1
22.03017652	1
22.05761136	0
22.0850462	1
22.11248104	0
22.13991588	0
22.16735072	1
22.19478556	1
22.2222204	1
22.24965524	0
22.27709008	0
22.30452492	1
22.33195976	1
22.3593946	1
22.38682944	2
22.41426428	2
22.44169912	0
22.46913396	0
22.4965688	0
22.52400364	0
22.55143848	0
22.57887332	1
22.60630816	2
22.633743	3
22.66117784	1
22.68861268	0
22.71604752	0
22.74348236	1
22.7709172	1
22.79835204	0
22.82578688	1
22.85322172	0
22.88065656	0
22.9080914	0
22.93552624	1
22.96296108	0
22.99039592	2
23.01783076	0
23.0452656	0
23.07270044	0
23.10013528	0
23.12757012	1
23.15500496	0
23.1824398	1
23.20987464	1
23.23730948	0
23.26474432	0
23.29217916	0
23.319614	0
23.34704884	2
23.37448368	0
23.40191852	1
23.42935336	1
23.4567882	1
23.48422304	1
23.51165788	0
23.53909272	0
23.56652756	0
23.5939624	1
23.62139724	1
23.64883208	3
23.67626692	2
23.70370176	0
23.7311366	1
23.75857144	2
23.78600628	0
23.81344112	2
23.84087596	1
23.8683108	1
23.89574564	1
23.92318048	1
23.95061532	1
23.97805016	1
24.005485	1
24.03291984	1
24.06035468	1
24.08778952	1
24.11522436	1
24.1426592	0
24.17009404	1
24.19752888	0
24.22496372	2
24.25239856	0
24.2798334	1
24.30726824	0
24.33470308	0
24.36213792	1
24.38957276	3
24.4170076	1
24.44444244	0
24.47187728	1
24.49931212	0
24.52674696	0
24.5541818	1
24.58161664	0
24.60905148	0
24.63648632	1
24.66392116	1
24.691356	0
24.71879084	0
24.74622568	1
24.77366052	0
24.80109536	1
24.8285302	0
24.85596504	0
24.88339988	0
24.91083472	1
24.93826956	2
24.9657044	0
24.99313924	0
25.02057408	1
25.04800892	1
25.07544376	0
25.1028786	2
25.13031344	0
25.15774828	1
25.18518312	0
25.21261796	1
25.2400528	0
25.26748764	1
25.29492248	0
25.32235732	1
25.34979216	0
25.377227	3
25.40466184	1
25.43209668	0
25.45953152	2
25.48696636	3
25.5144012	2
25.54183604	0
25.56927088	2
25.59670572	0
25.62414056	0
25.6515754	0
25.67901024	2
25.70644508	2
25.73387992	2
25.76131476	1
25.7887496	3
25.81618444	2
25.84361928	2
25.87105412	0
25.89848896	2
25.9259238	1
25.95335864	2
25.98079348	1
26.00822832	1
26.03566316	2
26.063098	1
26.09053284	0
26.11796768	1
26.14540252	0
26.17283736	1
26.2002722	0
26.22770704	0
26.25514188	1
26.28257672	2
26.31001156	1
26.3374464	2
26.36488124	1
26.39231608	1
26.41975092	1
26.44718576	2
26.4746206	2
26.50205544	0
26.52949028	0
26.55692512	1
26.58435996	0
26.6117948	0
26.63922964	1
26.66666448	1
26.69409932	0
26.72153416	1
26.748969	0
26.77640384	0
26.80383868	1
26.83127352	0
26.85870836	1
26.8861432	0
26.91357804	0
26.94101288	0
26.96844772	0
26.99588256	0
27.0233174	0
27.05075224	1
27.07818708	0
27.10562192	2
27.13305676	0
27.1604916	0
27.18792644	1
27.21536128	1
27.24279612	0
27.27023096	1
27.2976658	2
27.32510064	1
27.35253548	0
27.37997032	2
27.40740516	7
27.43484	1
27.46227484	7
27.48970968	9
27.51714452	18
27.54457936	22
27.5720142	46
27.59944904	116
27.62688388	240
27.65431872	526
27.68175356	1127
27.7091884	2102
27.73662324	3566
27.76405808	5184
27.79149292	7054
27.81892776	8804
27.8463626	9589
27.87379744	10000
27.90123228	9742
27.92866712	8815
27.95610196	7622
27.9835368	6569
28.01097164	5344
28.03840648	4298
28.06584132	3620
28.09327616	2827
28.120711	2298
28.14814584	2007
28.17558068	1726
28.20301552	1540
28.23045036	1351
28.2578852	1183
28.28532004	925
28.31275488	811
28.34018972	720
28.36762456	597
28.3950594	575
28.42249424	498
28.44992908	484
28.47736392	459
28.50479876	432
28.5322336	447
28.55966844	443
28.58710328	440
28.61453812	395
28.64197296	402
28.6694078	358
28.69684264	325
28.72427748	266
28.75171232	261
28.77914716	216
28.806582	216
28.83401684	223
28.86145168	187
28.88888652	193
28.91632136	170
28.9437562	197
28.97119104	182
28.99862588	198
29.02606072	222
29.053495560000002	214
29.0809304	202
29.10836524	209
29.13580008	161
29.16323492	171
29.19066976	169
29.2181046	162
29.24553944	116
29.27297428	128
29.30040912	127
29.32784396	110
29.3552788	76
29.38271364	80
29.41014848	77
29.43758332	63
29.46501816	58
29.492453	49
29.51988784	51
29.54732268	43
29.57475752	41
29.60219236	42
29.6296272	34
29.65706204	45
29.68449688	42
29.71193172	45
29.73936656	46
29.7668014	44
29.79423624	43
29.82167108	34
29.84910592	28
29.87654076	36
29.9039756	29
29.93141044	34
29.95884528	30
29.98628012	40
30.01371496	23
30.0411498	40
30.06858464	25
30.09601948	26
30.12345432	32
30.15088916	18
30.178324	21
30.20575884	26
30.23319368	18
30.26062852	22
30.28806336	21
30.3154982	12
30.34293304	16
30.37036788	14
30.39780272	12
30.42523756	14
30.4526724	22
30.48010724	11
30.50754208	12
30.53497692	10
30.56241176	10
30.5898466	7
30.61728144	11
30.64471628	6
30.67215112	12
30.69958596	9
30.7270208	9
30.75445564	8
30.78189048	6
30.80932532	11
30.83676016	6
30.864195	6
30.89162984	6
30.91906468	5
30.94649952	5
30.97393436	10
31.0013692	6
31.02880404	7
31.05623888	8
31.08367372	7
31.11110856	4
31.1385434	5
31.16597824	4
31.19341308	4
31.22084792	4
31.24828276	6
31.2757176	7
31.30315244	4
31.33058728	10
31.35802212	4
31.38545696	3
31.4128918	3
31.44032664	9
31.46776148	4
31.49519632	7
31.52263116	3
31.550066	6
31.57750084	6
31.60493568	3
31.63237052	5
31.65980536	9
31.6872402	6
31.71467504	4
31.74210988	3
31.76954472	4
31.79697956	5
31.8244144	4
31.85184924	2
31.87928408	3
31.90671892	4
31.93415376	7
31.9615886	4
31.98902344	3
32.01645828	5
32.04389312	1
32.07132796	0
32.0987628	5
32.12619764	2
32.15363248	4
32.18106732	5
32.20850216	3
32.235937	5
32.26337184	3
32.29080668	4
32.31824152	7
32.34567636	4
32.3731112	4
32.40054604	2
32.42798088	3
32.45541572	5
32.48285056	2
32.5102854	6
32.53772024	2
32.56515508	1
32.59258992	2
32.62002476	3
32.6474596	3
32.67489444	2
32.70232928	2
32.72976412	3
32.75719896	4
32.7846338	5
32.81206864	4
32.83950348	6
32.86693832	2
32.89437316	2
32.921808	4
32.94924284	0
32.97667768	3
33.00411252	0
33.03154736	1
33.0589822	0
33.08641704	5
33.11385188	3
33.14128672	1
33.16872156	2
33.1961564	3
33.22359124	5
33.25102608	2
33.27846092	3
33.30589576	2
33.3333306	3
33.36076544	6
33.38820028	5
33.41563512	1
33.44306996	2
33.4705048	4
33.49793964	3
33.52537448	7
33.55280932	2
33.58024416	2
33.607679	4
33.63511384	3
33.66254868	3
33.68998352	4
33.71741836	2
33.7448532	4
33.77228804	1
33.79972288	1
33.82715772	2
33.85459256	1
33.8820274	2
33.90946224	3
33.93689708	4
33.96433192	4
33.99176676	1
34.0192016	5
34.04663644	4
34.07407128	2
34.10150612	2
34.12894096	4
34.1563758	1
34.18381064	2
34.21124548	3
34.23868032	0
34.26611516	3
34.29355	0
34.32098484	1
34.34841968	4
34.37585452	1
34.40328936	1
34.4307242	2
34.45815904	2
34.48559388	3
34.51302872	4
34.54046356	5
34.5678984	0
34.59533324	1
34.62276808	2
34.65020292	0
34.67763776	1
34.7050726	0
34.73250744	2
34.75994228	1
34.78737712	3
34.81481196	2
34.8422468	2
34.86968164	2
34.89711648	4
34.92455132	4
34.95198616	1
34.979421	4
35.00685584	4
35.03429068	3
35.06172552	2
35.08916036	2
35.1165952	7
35.14403004	0
35.17146488	2
35.19889972	0
35.22633456	3
35.2537694	6
35.28120424	2
35.30863908	3
35.33607392	4
35.36350876	2
35.3909436	7
35.41837844	1
35.44581328	2
35.47324812	3
35.50068296	4
35.5281178	2
35.55555264	2
35.58298748	2
35.61042232	0
35.63785716	2
35.665292	2
35.69272684	2
35.72016168	1
35.74759652	5
35.77503136	1
35.8024662	4
35.82990104	1
35.85733588	1
35.88477072	1
35.91220556	1
35.9396404	3
35.96707524	0
35.99451008	2
36.02194492	1
36.04937976	4
36.0768146	3
36.10424944	1
36.13168428	3
36.15911912	3
36.18655396	1
36.2139888	0
36.24142364	1
36.26885848	1
36.29629332	3
36.32372816	0
36.351163	0
36.37859784	2
36.40603268	0
36.43346752	4
36.46090236	1
36.4883372	2
36.51577204	0
36.54320688	5
36.57064172	0
36.59807656	4
36.6255114	4
36.65294624	0
36.68038108	0
36.70781592	1
36.73525076	3
36.7626856	4
36.79012044	1
36.81755528	0
36.84499012	3
36.87242496	1
36.8998598	2
36.92729464	4
36.95472948	1
36.98216432	3
37.00959916	2
37.037034	1
37.06446884	3
37.09190368	1
37.11933852	0
37.14677336	1
37.1742082	4
37.20164304	1
37.22907788	0
37.25651272	1
37.28394756	2
37.3113824	0
37.33881724	0
37.36625208	1
37.39368692	0
37.42112176	2
37.4485566	1
37.47599144	1
37.50342628	3
37.53086112	1
37.55829596	1
37.5857308	0
37.61316564	2
37.64060048	4
37.66803532	1
37.69547016	2
37.722905	3
37.75033984	0
37.77777468	1
37.80520952	4
37.83264436	1
37.8600792	2
37.88751404	2
37.91494888	2
37.94238372	3
37.96981856	1
37.9972534	2
38.02468824	1
38.05212308	3
38.07955792	1
38.10699276	3
38.1344276	2
38.16186244	6
38.18929728	0
38.21673212	2
38.24416696	1
38.2716018	2
38.29903664	1
38.32647148	1
38.35390632	1
38.38134116	1
38.408776	2
38.43621084	1
38.46364568	0
38.49108052	2
38.51851536	0
38.5459502	4
38.57338504	1
38.60081988	1
38.62825472	1
38.65568956	0
38.6831244	4
38.71055924	1
38.73799408	2
38.76542892	0
38.79286376	1
38.8202986	1
38.84773344	2
38.87516828	0
38.90260312	3
38.93003796	2
38.9574728	0
38.98490764	0
39.01234248	3
39.03977732	0
39.06721216	3
39.094647	1
39.12208184	0
39.14951668	2
39.17695152	0
39.20438636	0
39.2318212	1
39.25925604	0
39.28669088	0
39.31412572	2
39.34156056	2
39.3689954	0
39.39643024	1
39.42386508	1
39.45129992	0
39.47873476	2
39.5061696	0
39.53360444	1
39.56103928	2
39.58847412	2
39.61590896	1
39.6433438	3
39.67077864	1
39.69821348	1
39.72564832	1
39.75308316	2
39.780518	0
39.80795284	0
39.83538768	1
39.86282252	2
39.89025736	1
39.9176922	2
39.94512704	1
39.97256188	3
39.99999672	1
40.02743156	3
40.0548664	1
40.08230124	2
40.10973608	1
40.13717092	0
40.16460576	1
40.1920406	0
40.21947544	1
40.24691028	1
40.27434512	0
40.30177996	4
40.3292148	1
40.35664964	1
40.38408448	2
40.41151932	1
40.43895416	2
40.466389	1
40.49382384	0
40.52125868	3
40.54869352	0
40.57612836	4
40.6035632	0
40.63099804	1
40.65843288	2
40.68586772	0
40.71330256	0
40.7407374	1
40.76817224	2
40.79560708	1
40.82304192	1
40.85047676	1
40.8779116	0
40.90534644	0
40.93278128	0
40.96021612	0
40.98765096	2
41.0150858	1
41.04252064	2
41.06995548	2
41.09739032	1
41.12482516	2
41.15226	3
41.17969484	1
41.20712968	1
41.23456452	1
41.26199936	1
41.2894342	3
41.31686904	1
41.34430388	0
41.37173872	1
41.39917356	0
41.4266084	1
41.45404324	0
41.48147808	0
41.50891292	1
41.53634776	0
41.5637826	0
41.59121744	0
41.61865228	1
41.64608712	0
41.67352196	1
41.7009568	2
41.72839164	0
41.75582648	0
41.78326132	2
41.81069616	4
41.838131	2
41.86556584	3
41.89300068	2
41.92043552	1
41.94787036	1
41.9753052	3
42.00274004	0
42.03017488	2
42.05760972	2
42.08504456	0
42.1124794	3
42.13991424	2
42.16734908	1
42.19478392	1
42.22221876	0
42.2496536	2
42.27708844	0
42.30452328	2
42.33195812	0
42.35939296	0
42.3868278	1
42.41426264	2
42.44169748	0
42.46913232	7
42.49656716	2
42.524002	1
42.55143684	2
42.57887168	0
42.60630652	1
42.63374136	0
42.6611762	1
42.68861104	0
42.71604588	1
42.74348072	2
42.77091556	0
42.7983504	2
42.82578524	1
42.85322008	1
42.88065492	0
42.90808976	0
42.9355246	1
42.96295944	2
42.99039428	1
43.01782912	4
43.04526396	3
43.0726988	1
43.10013364	1
43.12756848	2
43.15500332	0
43.18243816	0
43.209873	0
43.23730784	1
43.26474268	0
43.29217752	2
43.31961236	1
43.3470472	0
43.37448204	0
43.40191688	0
43.42935172	1
43.45678656	1
43.4842214	1
43.51165624	1
43.53909108	1
43.56652592	1
43.59396076	1
43.6213956	0
43.64883044	3
43.67626528	0
43.70370012	0
43.73113496	0
43.7585698	3
43.78600464	1
43.81343948	0
43.84087432	1
43.86830916	0
43.895744	1
43.92317884	2
43.95061368	0
43.97804852	2
44.00548336	0
44.0329182	0
44.06035304	2
44.08778788	1
44.11522272	2
44.14265756	1
44.1700924	3
44.19752724	0
44.22496208	1
44.25239692	1
44.27983176	2
44.3072666	0
44.33470144	0
44.36213628	2
44.38957112	1
44.41700596	2
44.4444408	2
44.47187564	3
44.49931048	1
44.52674532	0
44.55418016	4
44.581615	2
44.60904984	2
44.63648468	1
44.66391952	0
44.69135436	2
44.7187892	1
44.74622404	1
44.77365888	0
44.80109372	0
44.82852856	2
44.8559634	1
44.88339824	0
44.91083308	1
44.93826792	0
44.96570276	1
44.9931376	0
45.02057244	0
45.04800728	1
45.07544212	2
45.10287696	0
45.1303118	2
45.15774664	0
45.18518148	1
45.21261632	0
45.24005116	2
45.267486	2
45.29492084	1
45.32235568	0
45.34979052	0
45.37722536	2
45.4046602	2
45.43209504	2
45.45952988	1
45.48696472	1
45.51439956	1
45.5418344	2
45.56926924	0
45.59670408	2
45.62413892	1
45.65157376	1
45.6790086	0
45.70644344	1
45.73387828	5
45.76131312	1
45.78874796	0
45.8161828	0
45.84361764	0
45.87105248	1
45.89848732	0
45.92592216	1
45.953357	1
45.98079184	1
46.00822668	2
46.03566152	0
46.06309636	0
46.0905312	1
46.11796604	0
46.14540088	2
46.17283572	0
46.20027056	1
46.2277054	0
46.25514024	0
46.28257508	1
46.31000992	1
46.33744476	2
46.3648796	1
46.39231444	1
46.41974928	3
46.44718412	0
46.47461896	1
46.5020538	1
46.52948864	1
46.55692348	1
46.58435832	2
46.61179316	1
46.639228	0
46.66666284	2
46.69409768	0
46.72153252	0
46.74896736	1
46.7764022	0
46.80383704	2
46.83127188	2
46.85870672	0
46.88614156	2
46.9135764	0
46.94101124	1
46.96844608	1
46.99588092	2
47.02331576	1
47.0507506	0
47.07818544	2
47.10562028	0
47.13305512	1
47.16048996	1
47.1879248	0
47.21535964	1
47.24279448	1
47.27022932	1
47.29766416	2
47.325099	2
47.35253384	2
47.37996868	0
47.40740352	3
47.43483836	3
47.4622732	0
47.48970804	1
47.51714288	3
47.54457772	2
47.57201256	2
47.5994474	1
47.62688224	1
47.65431708	0
47.68175192	0
47.70918676	1
47.7366216	1
47.76405644	3
47.79149128	0
47.81892612	3
47.84636096	1
47.8737958	0
47.90123064	1
47.92866548	0
47.95610032	2
47.98353516	0
48.01097	1
48.03840484	0
48.06583968	1
48.09327452	1
48.12070936	1
