Item name: Decay

Real time: 32.533
Live time: 0
Time calibration: 2.743484E-02ns/ch

Comment: 


Chan	Data
2856	9
2857	9
2858	13
2859	7
2860	6
2861	8
2862	8
2863	5
2864	8
2865	6
2866	4
2867	6
2868	12
2869	8
2870	5
2871	6
2872	7
2873	12
2874	7
2875	7
2876	10
2877	11
2878	6
2879	7
2880	7
2881	18
2882	7
2883	10
2884	8
2885	9
2886	10
2887	6
2888	13
2889	9
2890	7
2891	4
2892	7
2893	11
2894	6
2895	8
2896	11
2897	5
2898	4
2899	7
2900	2
2901	8
2902	7
2903	10
2904	12
2905	7
2906	6
2907	14
2908	12
2909	5
2910	12
2911	9
2912	9
2913	6
2914	7
2915	6
2916	13
2917	5
2918	13
2919	9
2920	7
2921	6
2922	3
2923	9
2924	5
2925	15
2926	5
2927	7
2928	12
2929	4
2930	7
2931	10
2932	7
2933	11
2934	11
2935	10
2936	3
2937	2
2938	6
2939	5
2940	6
2941	8
2942	9
2943	7
2944	7
2945	9
2946	4
2947	7
2948	8
2949	11
2950	7
2951	5
2952	8
2953	7
2954	10
2955	6
2956	8
2957	9
2958	3
2959	2
2960	10
2961	8
2962	6
2963	4
2964	14
2965	7
2966	10
2967	6
2968	7
2969	7
2970	6
2971	6
2972	6
2973	4
2974	11
2975	8
2976	10
2977	7
2978	16
2979	8
2980	11
2981	6
2982	6
2983	8
2984	10
2985	7
2986	7
2987	8
2988	4
2989	12
2990	13
2991	5
2992	4
2993	4
2994	6
2995	11
2996	7
2997	10
2998	6
2999	14
3000	4
3001	5
3002	5
3003	8
3004	7
3005	12
3006	9
3007	7
3008	4
3009	8
3010	2
3011	7
3012	5
3013	9
3014	5
3015	7
3016	12
3017	10
3018	7
3019	5
3020	5
3021	7
3022	5
3023	10
3024	10
3025	11
3026	7
3027	7
3028	6
3029	7
3030	7
3031	5
3032	10
3033	8
3034	10
3035	13
3036	5
3037	6
3038	6
3039	5
3040	13
3041	13
3042	8
3043	4
3044	6
3045	8
3046	5
3047	13
3048	4
3049	6
3050	12
3051	8
3052	5
3053	9
3054	9
3055	6
3056	7
3057	8
3058	4
3059	8
3060	8
3061	7
3062	3
3063	11
3064	14
3065	5
3066	9
3067	2
3068	8
3069	7
3070	7
3071	15
3072	13
3073	7
3074	3
3075	17
3076	9
3077	8
3078	7
3079	5
3080	10
3081	6
3082	7
3083	6
3084	12
3085	8
3086	9
3087	9
3088	13
3089	10
3090	8
3091	7
3092	6
3093	6
3094	9
3095	12
3096	10
3097	8
3098	7
3099	5
3100	9
3101	7
3102	8
3103	5
3104	6
3105	5
3106	6
3107	11
3108	9
3109	11
3110	10
3111	13
3112	7
3113	9
3114	6
3115	6
3116	10
3117	9
3118	12
3119	7
3120	13
3121	8
3122	9
3123	5
3124	9
3125	8
3126	7
3127	3
3128	9
3129	9
3130	7
3131	8
3132	10
3133	8
3134	6
3135	8
3136	6
3137	8
3138	11
3139	9
3140	7
3141	10
3142	7
3143	7
3144	16
3145	7
3146	11
3147	3
3148	14
3149	7
3150	5
3151	13
3152	5
3153	6
3154	8
3155	5
3156	7
3157	7
3158	8
3159	11
3160	8
3161	5
3162	5
3163	9
3164	9
3165	12
3166	12
3167	16
3168	9
3169	10
3170	5
3171	2
3172	6
3173	9
3174	10
3175	9
3176	5
3177	7
3178	4
3179	6
3180	9
3181	8
3182	5
3183	4
3184	8
3185	8
3186	8
3187	5
3188	10
3189	7
3190	10
3191	7
3192	2
3193	7
3194	7
3195	8
3196	5
3197	8
3198	4
3199	10
3200	8
3201	3
3202	5
3203	8
3204	10
3205	7
3206	6
3207	10
3208	3
3209	8
3210	8
3211	12
3212	12
3213	9
3214	10
3215	7
3216	5
3217	3
3218	7
3219	11
3220	5
3221	3
3222	7
3223	8
3224	2
3225	9
3226	11
3227	6
3228	3
3229	5
3230	7
3231	2
3232	8
3233	8
3234	7
3235	13
3236	13
3237	5
3238	11
3239	6
3240	10
3241	8
3242	11
3243	4
3244	6
3245	6
3246	6
3247	7
3248	10
3249	7
3250	6
3251	5
3252	8
3253	4
3254	7
3255	2
3256	5
3257	9
3258	14
3259	7
3260	3
3261	6
3262	11
3263	9
3264	2
3265	5
3266	10
3267	12
3268	5
3269	2
3270	8
3271	2
3272	7
3273	8
3274	7
3275	6
3276	7
3277	7
3278	4
3279	6
3280	5
3281	7
3282	6
3283	13
3284	7
3285	6
3286	5
3287	3
3288	7
3289	8
3290	5
3291	7
3292	12
3293	7
3294	7
3295	8
3296	6
3297	3
3298	10
3299	10
3300	7
3301	3
3302	6
3303	7
3304	7
3305	7
3306	5
3307	5
3308	6
3309	6
3310	9
3311	9
3312	7
3313	10
3314	12
3315	7
3316	3
3317	11
3318	4
3319	7
3320	8
3321	7
3322	7
3323	7
3324	4
3325	9
3326	6
3327	5
3328	5
3329	7
3330	7
3331	11
3332	10
3333	3
3334	5
3335	2
3336	4
3337	5
3338	10
3339	11
3340	5
3341	6
3342	6
3343	9
3344	9
3345	7
3346	7
3347	11
3348	8
3349	6
3350	6
3351	8
3352	12
3353	7
3354	4
3355	7
3356	9
3357	8
3358	6
3359	11
3360	4
3361	4
3362	5
3363	1
3364	4
3365	8
3366	8
3367	6
3368	10
3369	8
3370	11
3371	10
3372	7
3373	3
3374	3
3375	0
3376	6
3377	8
3378	5
3379	8
3380	9
3381	10
3382	9
3383	5
3384	7
3385	4
3386	4
3387	4
3388	9
3389	9
3390	11
3391	10
3392	9
3393	2
3394	11
3395	6
3396	6
3397	9
3398	8
3399	13
3400	8
3401	2
3402	7
3403	2
3404	5
3405	8
3406	4
3407	9
3408	10
3409	11
3410	11
3411	4
3412	8
3413	5
3414	5
3415	8
3416	7
3417	13
3418	4
3419	8
3420	8
3421	12
3422	6
3423	3
3424	3
3425	6
3426	7
3427	7
3428	10
3429	16
3430	5
3431	6
3432	7
3433	4
3434	8
3435	7
3436	7
3437	9
3438	5
3439	4
3440	3
3441	9
3442	6
3443	6
3444	3
3445	7
3446	9
3447	6
3448	4
3449	4
3450	7
3451	1
3452	5
3453	7
3454	5
3455	10
3456	9
3457	7
3458	9
3459	7
3460	10
3461	9
3462	7
3463	10
3464	3
3465	4
3466	8
3467	2
3468	6
3469	6
3470	7
3471	7
3472	7
3473	7
3474	7
3475	4
3476	8
3477	2
3478	11
3479	7
3480	4
3481	3
3482	11
3483	7
3484	9
3485	6
3486	6
3487	8
3488	12
3489	5
3490	6
3491	7
3492	8
3493	3
3494	1
3495	5
3496	6
3497	8
3498	6
3499	6
3500	8
3501	3
3502	2
3503	5
3504	12
3505	10
3506	7
3507	5
3508	10
3509	7
3510	10
3511	6
3512	4
3513	7
3514	7
3515	6
3516	7
3517	6
3518	5
3519	4
3520	10
3521	3
3522	4
3523	6
3524	8
3525	3
3526	6
3527	8
3528	3
3529	8
3530	3
3531	12
3532	7
3533	3
3534	8
3535	6
3536	2
3537	8
3538	9
3539	4
3540	5
3541	8
3542	8
3543	3
3544	7
3545	7
3546	7
3547	6
3548	5
3549	7
3550	6
3551	4
3552	3
3553	6
3554	4
3555	5
3556	6
3557	7
3558	5
3559	5
3560	2
3561	9
3562	6
3563	5
3564	5
3565	8
3566	5
3567	4
3568	6
3569	6
3570	4
3571	3
3572	4
3573	8
3574	2
3575	8
3576	4
3577	8
3578	10
3579	3
3580	4
3581	1
3582	2
3583	3
3584	6
3585	7
3586	10
3587	7
3588	5
3589	3
3590	7
3591	5
3592	5
3593	3
3594	5
3595	4
3596	7
3597	5
3598	8
3599	2
3600	4
3601	8
3602	2
3603	7
3604	8
3605	5
3606	3
3607	3
3608	3
3609	4
3610	3
3611	2
3612	4
3613	3
3614	6
3615	7
3616	4
3617	4
3618	5
3619	4
3620	8
3621	5
3622	7
3623	1
3624	3
3625	4
3626	8
3627	2
3628	0
3629	5
3630	8
3631	3
3632	6
3633	4
3634	3
3635	7
3636	3
3637	6
3638	3
3639	5
3640	2
3641	3
3642	2
3643	11
3644	5
3645	5
3646	6
3647	6
3648	3
3649	11
3650	2
3651	2
3652	3
3653	6
3654	3
3655	5
3656	6
3657	4
3658	6
3659	2
3660	10
3661	4
3662	4
3663	4
3664	5
3665	9
3666	8
3667	8
3668	6
3669	9
3670	5
3671	6
3672	8
3673	7
3674	7
3675	6
3676	5
3677	9
3678	7
3679	3
3680	6
3681	5
3682	4
3683	6
3684	5
3685	4
3686	3
3687	5
3688	8
3689	4
3690	11
3691	2
3692	5
3693	0
3694	3
3695	2
3696	9
3697	2
3698	7
3699	9
3700	0
3701	3
3702	6
3703	5
3704	3
3705	3
3706	3
3707	8
3708	1
3709	5
3710	4
3711	6
3712	4
3713	6
3714	5
3715	4
3716	4
3717	5
3718	4
3719	7
3720	6
3721	2
3722	7
3723	7
3724	2
3725	7
3726	3
3727	8
3728	6
3729	8
3730	1
3731	2
3732	2
3733	6
3734	9
3735	9
3736	2
3737	4
3738	4
3739	5
3740	7
3741	4
3742	7
3743	4
3744	2
3745	7
3746	5
3747	5
3748	5
3749	4
3750	7
3751	5
3752	3
3753	6
3754	7
3755	6
3756	2
3757	4
3758	2
3759	5
3760	2
3761	3
3762	3
3763	6
3764	3
3765	8
3766	2
3767	3
3768	4
3769	7
3770	5
3771	8
3772	4
3773	4
3774	6
3775	3
3776	1
3777	7
3778	2
3779	5
3780	10
3781	4
3782	1
3783	7
3784	5
3785	4
3786	3
3787	5
3788	3
3789	1
3790	6
3791	0
3792	5
3793	3
3794	6
3795	7
3796	3
3797	6
3798	6
3799	7
3800	4
3801	5
3802	1
3803	3
3804	2
3805	7
3806	1
3807	5
3808	4
3809	3
3810	5
3811	9
3812	1
3813	2
3814	3
3815	3
3816	2
3817	5
3818	3
3819	6
3820	5
3821	6
3822	3
3823	8
3824	2
3825	4
3826	3
3827	6
3828	5
3829	2
3830	3
3831	1
3832	5
3833	8
3834	1
3835	1
3836	2
3837	4
3838	1
3839	6
3840	4
3841	10
3842	8
3843	1
3844	5
3845	4
3846	7
3847	2
3848	4
3849	5
3850	5
3851	5
3852	5
3853	2
3854	3
3855	3
3856	3
3857	7
3858	1
3859	6
3860	9
3861	1
3862	4
3863	3
3864	2
3865	2
3866	3
3867	8
3868	3
3869	4
3870	3
3871	1
3872	1
3873	1
3874	3
3875	5
3876	4
3877	0
3878	2
3879	1
3880	2
3881	2
3882	2
3883	0
3884	4
3885	4
3886	4
3887	10
3888	3
3889	2
3890	4
3891	2
3892	2
3893	4
3894	4
3895	8
3896	0
3897	0
3898	0
3899	0
3900	0
3901	0
3902	0
3903	0
3904	0
3905	0
3906	0
3907	0
3908	0
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	0
3927	0
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	0
3937	0
3938	0
3939	0
3940	0
3941	0
3942	0
3943	0
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	0
3959	0
3960	0
3961	0
3962	0
3963	0
3964	0
3965	0
3966	0
3967	0
3968	0
3969	0
3970	0
3971	0
3972	0
3973	0
3974	0
3975	0
3976	0
3977	0
3978	0
3979	0
3980	0
3981	0
3982	0
3983	0
3984	0
3985	0
3986	0
3987	0
3988	0
3989	0
3990	0
3991	0
3992	0
3993	0
3994	0
3995	0
3996	0
3997	0
3998	0
3999	0
4000	0
4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	0
4008	0
4009	0
4010	0
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4017	0
4018	0
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4026	0
4027	0
4028	0
4029	0
4030	0
4031	0
4032	0
4033	0
4034	0
4035	0
4036	0
4037	0
4038	0
4039	0
4040	0
4041	0
4042	0
4043	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	0
4053	0
4054	0
4055	0
4056	0
4057	0
4058	0
4059	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	0
4066	0
4067	0
4068	0
4069	0
4070	0
4071	0
4072	0
4073	0
4074	0
4075	0
4076	0
4077	0
4078	0
4079	0
4080	0
4081	0
4082	0
4083	0
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
4090	0
4091	0
4092	0
4093	0
4094	0
4095	0
4096	0
