time	intensity
51.46775984	54
51.49519468	45
51.52262952	56
51.55006436	44
51.5774992	36
51.60493404	62
51.63236888	35
51.65980372	36
51.68723856	40
51.7146734	43
51.74210824	46
51.76954308	43
51.79697792	42
51.82441276	42
51.8518476	45
51.87928244	46
51.90671728	35
51.93415212	39
51.96158696	42
51.9890218	39
52.01645664	48
52.04389148	44
52.07132632	44
52.09876116	38
52.126196	41
52.15363084	51
52.18106568	44
52.20850052	36
52.23593536	37
52.2633702	36
52.29080504	33
52.31823988	42
52.34567472	35
52.37310956	32
52.4005444	37
52.42797924	33
52.45541408	29
52.48284892	38
52.51028376	29
52.5377186	44
52.56515344	49
52.59258828	46
52.62002312	43
52.64745796	29
52.6748928	36
52.70232764	43
52.72976248	24
52.75719732	33
52.78463216	38
52.812067	38
52.83950184	27
52.86693668	33
52.89437152	41
52.92180636	35
52.9492412	32
52.97667604	33
53.00411088	37
53.03154572	29
53.05898056	39
53.0864154	43
53.11385024	31
53.14128508	37
53.16871992	45
53.19615476	48
53.2235896	29
53.25102444	33
53.27845928	30
53.30589412	28
53.33332896	24
53.3607638	29
53.38819864	33
53.41563348	27
53.44306832	37
53.47050316	47
53.497938	34
53.52537284	30
53.55280768	34
53.58024252	32
53.60767736	33
53.6351122	36
53.66254704	34
53.68998188	33
53.71741672	45
53.74485156	32
53.7722864	32
53.79972124	31
53.82715608	20
53.85459092	39
53.88202576	32
53.9094606	35
53.93689544	29
53.96433028	33
53.99176512	30
54.01919996	27
54.0466348	29
54.07406964	27
54.10150448	23
54.12893932	21
54.15637416	27
54.183809	23
54.21124384	34
54.23867868	38
54.26611352	32
54.29354836	25
54.3209832	19
54.34841804	30
54.37585288	26
54.40328772	24
54.43072256	29
54.4581574	30
54.48559224	33
54.51302708	29
54.54046192	21
54.567896759999996	22
54.5953316	32
54.62276644	21
54.65020128	29
54.67763612	24
54.70507096	25
54.7325058	19
54.75994064	24
54.78737548	25
54.81481032	27
54.84224516	33
54.86968	26
54.89711484	24
54.92454968	20
54.95198452	27
54.97941936	34
55.0068542	18
55.03428904	22
55.06172388	26
55.08915872	18
55.11659356	29
55.1440284	37
55.17146324	23
55.19889808	23
55.22633292	19
55.25376776	18
55.2812026	25
55.30863744	25
55.33607228	29
55.36350712	21
55.39094196	35
55.4183768	20
55.44581164	22
55.47324648	18
55.50068132	22
55.52811616	26
55.555551	25
55.58298584	29
55.61042068	24
55.63785552	15
55.66529036	25
55.6927252	23
55.72016004	17
55.74759488	22
55.77502972	23
55.80246456	24
55.8298994	26
55.85733424	23
55.88476908	21
55.91220392	30
55.93963876	17
55.9670736	25
55.99450844	19
56.02194328	16
56.04937812	18
56.07681296	28
56.1042478	20
56.13168264	20
56.15911748	18
56.18655232	23
56.21398716	20
56.241422	32
56.26885684	30
56.29629168	22
56.32372652	20
56.35116136	23
56.3785962	26
56.40603104	31
56.43346588	20
56.46090072	26
56.48833556	17
56.5157704	20
56.54320524	20
56.57064008	22
56.59807492	19
56.62550976	19
56.6529446	15
56.68037944	18
56.70781428	22
56.73524912	27
56.76268396	24
56.7901188	24
56.81755364	19
56.84498848	15
56.87242332	18
56.89985816	22
56.927293	25
56.95472784	25
56.98216268	25
57.00959752	27
57.03703236	28
57.0644672	20
57.09190204	20
57.11933688	18
57.14677172	17
57.17420656	24
57.2016414	24
57.22907624	20
57.25651108	25
57.28394592	21
57.31138076	18
57.3388156	23
57.36625044	21
57.39368528	13
57.42112012	17
57.44855496	18
57.4759898	25
57.50342464	12
57.53085948	17
57.55829432	17
57.58572916	21
57.613164	21
57.64059884	15
57.66803368	13
57.69546852	9
57.72290336	22
57.7503382	28
57.77777304	18
57.80520788	25
57.83264272	15
57.86007756	17
57.8875124	19
57.91494724	27
57.94238208	23
57.96981692	13
57.99725176	21
58.0246866	25
58.05212144	20
58.07955628	22
58.106991120000004	14
58.13442596	14
58.1618608	18
58.18929564	21
58.21673048	20
58.24416532	19
58.27160016	17
58.299035	20
58.32646984	20
58.35390468	20
58.38133952	21
58.40877436	15
58.4362092	17
58.46364404	22
58.49107888	17
58.51851372	27
58.54594856	18
58.5733834	20
58.60081824	19
58.62825308	26
58.65568792	22
58.68312276	8
58.7105576	15
58.73799244	22
58.76542728	21
58.79286212	19
58.82029696	11
58.8477318	20
58.87516664	20
58.90260148	16
58.93003632	18
58.95747116	16
58.984906	15
59.01234084	8
59.03977568	21
59.06721052	15
59.09464536	18
59.1220802	23
59.14951504	17
59.17694988	11
59.20438472	11
59.23181956	20
59.2592544	15
59.28668924	14
59.31412408	16
59.34155892	12
59.36899376	17
59.3964286	16
59.42386344	12
59.45129828	17
59.47873312	8
59.50616796	17
59.5336028	17
59.56103764	22
59.58847248	14
59.61590732	10
59.64334216	25
59.670777	15
59.69821184	13
59.72564668	23
59.75308152	19
59.78051636	16
59.8079512	13
59.83538604	17
59.86282088	11
59.89025572	9
59.91769056	12
59.9451254	19
59.97256024	23
59.99999508	24
60.02742992	14
60.05486476	19
60.0822996	10
60.10973444	11
60.13716928	15
60.16460412	23
60.19203896	12
60.2194738	21
60.24690864	14
60.27434348	19
60.30177832	19
60.32921316	17
60.356648	17
60.38408284	22
60.41151768	14
60.43895252	13
60.46638736	16
60.4938222	9
60.52125704	18
60.54869188	19
60.57612672	12
60.60356156	14
60.6309964	13
60.65843124	14
60.68586608	16
60.71330092	16
60.74073576	14
60.7681706	21
60.79560544	15
60.82304028	18
60.85047512	6
60.87790996	20
60.9053448	10
60.93277964	11
60.96021448	16
60.98764932	14
61.01508416	10
61.042519	11
61.06995384	9
61.09738868	13
61.12482352	15
61.15225836	16
61.1796932	20
61.20712804	14
61.23456288	18
61.26199772	15
61.28943256	10
61.3168674	15
61.34430224	12
61.37173708	13
61.39917192	12
61.42660676	14
61.4540416	12
61.48147644	13
61.50891128	14
61.53634612	13
61.56378096	14
61.5912158	15
61.61865064	11
61.646085480000004	16
61.67352032	19
61.70095516	17
61.72839	19
61.75582484	21
61.78325968	12
61.81069452	11
61.83812936	12
61.8655642	9
61.89299904	18
61.92043388	10
61.94786872	14
61.97530356	14
62.0027384	19
62.03017324	15
62.05760808	18
62.08504292	18
62.11247776	14
62.1399126	13
62.16734744	21
62.19478228	10
62.22221712	10
62.24965196	20
62.2770868	14
62.30452164	9
62.33195648	12
62.35939132	14
62.38682616	18
62.414261	17
62.44169584	16
62.46913068	12
62.49656552	18
62.52400036	18
62.5514352	12
62.57887004	21
62.60630488	11
62.63373972	11
62.66117456	15
62.6886094	9
62.71604424	14
62.74347908	14
62.77091392	8
62.79834876	14
62.8257836	18
62.85321844	17
62.88065328	14
62.90808812	14
62.93552296	17
62.9629578	12
62.99039264	14
63.01782748	19
63.04526232	16
63.07269716	18
63.100132	17
63.12756684	20
63.15500168	5
63.18243652	5
63.20987136	15
63.2373062	15
63.26474104	11
63.29217588	8
63.31961072	17
63.34704556	9
63.3744804	10
63.40191524	19
63.42935008	7
63.45678492	11
63.48421976	10
63.5116546	10
63.53908944	10
63.56652428	14
63.59395912	12
63.62139396	14
63.6488288	11
