time	intensity
14.34842132	0.0006
14.37585616	0.0006
14.403291	0.0004
14.43072584	0.0004
14.45816068	0.0
14.48559552	0.0009
14.51303036	0.0008
14.5404652	0.0004
14.56790004	0.0004
14.59533488	0.0007
14.62276972	0.0007
14.65020456	0.001
14.6776394	0.0008
14.70507424	0.0005
14.73250908	0.0002
14.75994392	0.0006
14.78737876	0.0007
14.8148136	0.001
14.84224844	0.0007
14.86968328	0.0007
14.89711812	0.0008
14.92455296	0.0004
14.9519878	0.0004
14.97942264	0.0007
15.00685748	0.0002
15.03429232	0.0002
15.06172716	0.0005
15.089162	0.0002
15.11659684	0.0005
15.14403168	0.0004
15.17146652	0.0005
15.19890136	0.0008
15.2263362	0.0005
15.25377104	0.0006
15.28120588	0.0
15.30864072	0.0005
15.33607556	0.0006
15.3635104	0.0005
15.39094524	0.0004
15.41838008	0.0002
15.44581492	0.0005
15.47324976	0.0006
15.5006846	0.0004
15.52811944	0.0004
15.55555428	0.0004
15.58298912	0.0007
15.61042396	0.0004
15.6378588	0.0006
15.66529364	0.0005
15.69272848	0.0006
15.72016332	0.0003
15.74759816	0.0008
15.775033	0.0004
15.80246784	0.0002
15.82990268	0.0009
15.85733752	0.0006
15.88477236	0.0005
15.9122072	0.0002
15.93964204	0.0005
15.96707688	0.0002
15.99451172	0.0005
16.02194656	0.0006
16.0493814	0.0005
16.07681624	0.0006
16.10425108	0.0006
16.13168592	0.0005
16.15912076	0.0008
16.1865556	0.0008
16.21399044	0.0002
16.24142528	0.0004
16.26886012	0.0008
16.29629496	0.0005
16.3237298	0.0002
16.35116464	0.0006
16.37859948	0.001
16.40603432	0.0005
16.43346916	0.0006
16.460904	0.0001
16.48833884	0.0011
16.51577368	0.0005
16.54320852	0.0002
16.57064336	0.0002
16.5980782	0.0006
16.62551304	0.0005
16.65294788	0.0007
16.68038272	0.0003
16.70781756	0.0007
16.7352524	0.0004
16.76268724	0.0009
16.79012208	0.0004
16.81755692	0.0003
16.84499176	0.0004
16.8724266	0.0006
16.89986144	0.0002
16.92729628	0.0008
16.95473112	0.0005
16.98216596	0.0004
17.0096008	0.0005
17.03703564	0.0006
17.06447048	0.0008
17.09190532	0.0003
17.11934016	0.0003
17.146775	0.0002
17.17420984	0.0011
17.20164468	0.0007
17.22907952	0.0003
17.25651436	0.0005
17.2839492	0.0005
17.31138404	0.0006
17.33881888	0.0003
17.36625372	0.0003
17.39368856	0.0007
17.4211234	0.0005
17.44855824	0.0005
17.47599308	0.0005
17.50342792	0.0002
17.53086276	0.0002
17.5582976	0.0005
17.58573244	0.0009
17.61316728	0.0006
17.64060212	0.0003
17.66803696	0.0009
17.6954718	0.0003
17.72290664	0.0003
17.75034148	0.0006
17.77777632	0.0001
17.80521116	0.0007
17.832646	0.0003
17.86008084	0.0005
17.88751568	0.0008
17.91495052	0.0005
17.94238536	0.0003
17.9698202	0.0003
17.99725504	0.0005
18.02468988	0.0005
18.05212472	0.0004
18.07955956	0.0002
18.1069944	0.0001
18.13442924	0.0002
18.16186408	0.0002
18.18929892	0.0004
18.21673376	0.0008
18.2441686	0.0002
18.27160344	0.0004
18.29903828	0.0005
18.32647312	0.0003
18.35390796	0.0007
18.3813428	0.0004
18.40877764	0.0004
18.43621248	0.001
18.46364732	0.0003
18.49108216	0.0004
18.518517	0.0003
18.54595184	0.0006
18.57338668	0.0005
18.60082152	0.0003
18.62825636	0.0005
18.6556912	0.0007
18.68312604	0.0004
18.71056088	0.0004
18.73799572	0.0003
18.76543056	0.0
18.7928654	0.0004
18.82030024	0.0005
18.84773508	0.0003
18.87516992	0.0002
18.90260476	0.0006
18.9300396	0.0005
18.95747444	0.0
18.98490928	0.0004
19.01234412	0.0004
19.03977896	0.0006
19.0672138	0.0006
19.09464864	0.001
19.12208348	0.0003
19.14951832	0.0004
19.17695316	0.0005
19.204388	0.001
19.23182284	0.0005
19.25925768	0.0003
19.28669252	0.0003
19.31412736	0.0004
19.3415622	0.0006
19.36899704	0.0011
19.39643188	0.0004
19.42386672	0.0006
19.45130156	0.0005
19.4787364	0.0006
19.50617124	0.0006
19.53360608	0.0005
19.56104092	0.0005
19.58847576	0.0009
19.6159106	0.0005
19.64334544	0.0006
19.67078028	0.0006
19.69821512	0.0009
19.72564996	0.0003
19.7530848	0.0003
19.78051964	0.0005
19.80795448	0.0008
19.83538932	0.001
19.86282416	0.0008
19.890259	0.0002
19.91769384	0.0002
19.94512868	0.0006
19.97256352	0.0005
19.99999836	0.0004
20.0274332	0.0004
20.05486804	0.0004
20.08230288	0.0006
20.10973772	0.0002
20.13717256	0.0005
20.1646074	0.0004
20.19204224	0.0006
20.21947708	0.0006
20.24691192	0.0007
20.27434676	0.0007
20.3017816	0.0005
20.32921644	0.0002
20.35665128	0.0005
20.38408612	0.0005
20.41152096	0.0006
20.4389558	0.0007
20.46639064	0.0007
20.49382548	0.0002
20.52126032	0.0006
20.54869516	0.0006
20.57613	0.0007
20.60356484	0.0004
20.63099968	0.0005
20.65843452	0.0007
20.68586936	0.0006
20.7133042	0.0007
20.74073904	0.0003
20.76817388	0.0007
20.79560872	0.0007
20.82304356	0.0005
20.8504784	0.0002
20.87791324	0.0009
20.90534808	0.0005
20.93278292	0.0004
20.96021776	0.0005
20.9876526	0.0005
21.01508744	0.0005
21.04252228	0.0006
21.06995712	0.0005
21.09739196	0.0006
21.1248268	0.0006
21.15226164	0.0006
21.17969648	0.0006
21.20713132	0.0005
21.23456616	0.0002
21.262001	0.0007
21.28943584	0.0005
21.31687068	0.0006
21.34430552	0.0003
21.37174036	0.0006
21.3991752	0.0004
21.42661004	0.0006
21.45404488	0.0006
21.48147972	0.0005
21.50891456	0.0005
21.5363494	0.0005
21.56378424	0.0009
21.59121908	0.0007
21.61865392	0.0005
21.64608876	0.0005
21.6735236	0.0002
21.70095844	0.001
21.72839328	0.001
21.75582812	0.0006
21.78326296	0.0004
21.8106978	0.0007
21.83813264	0.0009
21.86556748	0.0006
21.89300232	0.0003
21.92043716	0.0006
21.947872	0.0005
21.97530684	0.0005
22.00274168	0.0004
22.03017652	0.0006
22.05761136	0.0004
22.0850462	0.0009
22.11248104	0.0004
22.13991588	0.0004
22.16735072	0.0002
22.19478556	0.0006
22.2222204	0.0005
22.24965524	0.0001
22.27709008	0.001
22.30452492	0.0004
22.33195976	0.0006
22.3593946	0.0005
22.38682944	0.0006
22.41426428	0.0004
22.44169912	0.0002
22.46913396	0.0003
22.4965688	0.0005
22.52400364	0.0003
22.55143848	0.0007
22.57887332	0.0004
22.60630816	0.0006
22.633743	0.0005
22.66117784	0.0007
22.68861268	0.0008
22.71604752	0.0006
22.74348236	0.0008
22.7709172	0.0004
22.79835204	0.0004
22.82578688	0.0007
22.85322172	0.0006
22.88065656	0.0006
22.9080914	0.0002
22.93552624	0.0004
22.96296108	0.0005
22.99039592	0.0004
23.01783076	0.0004
23.0452656	0.0005
23.07270044	0.0006
23.10013528	0.0004
23.12757012	0.0006
23.15500496	0.0012
23.1824398	0.0002
23.20987464	0.0007
23.23730948	0.0007
23.26474432	0.0004
23.29217916	0.0004
23.319614	0.0007
23.34704884	0.0004
23.37448368	0.0003
23.40191852	0.0003
23.42935336	0.0001
23.4567882	0.0003
23.48422304	0.0002
23.51165788	0.0008
23.53909272	0.0005
23.56652756	0.0004
23.5939624	0.0005
23.62139724	0.0003
23.64883208	0.0008
23.67626692	0.0006
23.70370176	0.0006
23.7311366	0.0004
23.75857144	0.0004
23.78600628	0.0003
23.81344112	0.0006
23.84087596	0.0007
23.8683108	0.0007
23.89574564	0.0005
23.92318048	0.0005
23.95061532	0.0003
23.97805016	0.0006
24.005485	0.0003
24.03291984	0.0005
24.06035468	0.0007
24.08778952	0.0007
24.11522436	0.0008
24.1426592	0.0003
24.17009404	0.0007
24.19752888	0.0006
24.22496372	0.0005
24.25239856	0.0006
24.2798334	0.0003
24.30726824	0.0009
24.33470308	0.0
24.36213792	0.0006
24.38957276	0.0004
24.4170076	0.0007
24.44444244	0.0004
24.47187728	0.0006
24.49931212	0.0005
24.52674696	0.0005
24.5541818	0.0002
24.58161664	0.0005
24.60905148	0.0008
24.63648632	0.0004
24.66392116	0.0007
24.691356	0.0007
24.71879084	0.0007
24.74622568	0.0006
24.77366052	0.0006
24.80109536	0.0002
24.8285302	0.0007
24.85596504	0.0003
24.88339988	0.0005
24.91083472	0.0002
24.93826956	0.0006
24.9657044	0.0004
24.99313924	0.0007
25.02057408	0.0004
25.04800892	0.0003
25.07544376	0.0003
25.1028786	0.0005
25.13031344	0.0004
25.15774828	0.0005
25.18518312	0.0002
25.21261796	0.0008
25.2400528	0.0006
25.26748764	0.0004
25.29492248	0.0002
25.32235732	0.0007
25.34979216	0.0004
25.377227	0.0005
25.40466184	0.0006
25.43209668	0.0003
25.45953152	0.0002
25.48696636	0.0005
25.5144012	0.0004
25.54183604	0.0004
25.56927088	0.0006
25.59670572	0.0002
25.62414056	0.0007
25.6515754	0.0008
25.67901024	0.0001
25.70644508	0.0001
25.73387992	0.0008
25.76131476	0.0005
25.7887496	0.0005
25.81618444	0.0002
25.84361928	0.0004
25.87105412	0.0004
25.89848896	0.0008
25.9259238	0.0005
25.95335864	0.0006
25.98079348	0.0005
26.00822832	0.0006
26.03566316	0.0005
26.063098	0.0006
26.09053284	0.0003
26.11796768	0.0009
26.14540252	0.0006
26.17283736	0.0006
26.2002722	0.0003
26.22770704	0.0005
26.25514188	0.0006
26.28257672	0.0004
26.31001156	0.0006
26.3374464	0.0002
26.36488124	0.0007
26.39231608	0.0004
26.41975092	0.0005
26.44718576	0.0007
26.4746206	0.0002
26.50205544	0.0004
26.52949028	0.0004
26.55692512	0.0003
26.58435996	0.0001
26.6117948	0.0006
26.63922964	0.0001
26.66666448	0.0005
26.69409932	0.0003
26.72153416	0.0004
26.748969	0.0001
26.77640384	0.0002
26.80383868	0.0007
26.83127352	0.0003
26.85870836	0.0004
26.8861432	0.0005
26.91357804	0.0005
26.94101288	0.0005
26.96844772	0.0006
26.99588256	0.0005
27.0233174	0.0004
27.05075224	0.0005
27.07818708	0.0006
27.10562192	0.0002
27.13305676	0.0008
27.1604916	0.0004
27.18792644	0.0006
27.21536128	0.0002
27.24279612	0.0006
27.27023096	0.0008
27.2976658	0.0007
27.32510064	0.0006
27.35253548	0.0007
27.37997032	0.0007
27.40740516	0.0004
27.43484	0.0008
27.46227484	0.0009
27.48970968	0.0007
27.51714452	0.0011
27.54457936	0.0008
27.5720142	0.0008
27.59944904	0.0006
27.62688388	0.0011
27.65431872	0.0015
27.68175356	0.001
27.7091884	0.0042
27.73662324	0.0043
27.76405808	0.009
27.79149292	0.0186
27.81892776	0.0386
27.8463626	0.0632
27.87379744	0.1233
27.90123228	0.1904
27.92866712	0.2783
27.95610196	0.3878
27.9835368	0.492
28.01097164	0.5892
28.03840648	0.6763
28.06584132	0.7392
28.09327616	0.811
28.120711	0.8442
28.14814584	0.8708
28.17558068	0.919
28.20301552	0.9254
28.23045036	0.9424
28.2578852	0.9705
28.28532004	0.9487
28.31275488	0.9571
28.34018972	0.9647
28.36762456	0.9737
28.3950594	0.9765
28.42249424	1.0
28.44992908	0.9773
28.47736392	0.9759
28.50479876	0.9754
28.5322336	0.9662
28.55966844	0.9461
28.58710328	0.9395
28.61453812	0.919
28.64197296	0.9244
28.6694078	0.9149
28.69684264	0.9381
28.72427748	0.9218
28.75171232	0.8911
28.77914716	0.9121
28.806582	0.8876
28.83401684	0.8761
28.86145168	0.8624
28.88888652	0.8817
28.91632136	0.8655
28.9437562	0.8537
28.97119104	0.8318
28.99862588	0.8258
29.02606072	0.8366
29.05349556	0.8185
29.0809304	0.8105
29.10836524	0.808
29.13580008	0.7988
29.16323492	0.7975
29.19066976	0.7978
29.2181046	0.7987
29.24553944	0.7675
29.27297428	0.776
29.30040912	0.7583
29.32784396	0.7737
29.3552788	0.7501
29.38271364	0.7657
29.41014848	0.7425
29.43758332	0.7371
29.46501816	0.7296
29.492453	0.7332
29.51988784	0.7419
29.54732268	0.727
29.57475752	0.7092
29.60219236	0.7075
29.6296272	0.6754
29.65706204	0.6875
29.68449688	0.6748
29.71193172	0.6718
29.73936656	0.6737
29.7668014	0.6795
29.79423624	0.6593
29.82167108	0.6667
29.84910592	0.6598
29.87654076	0.6573
29.9039756	0.6363
29.93141044	0.629
29.95884528	0.6358
29.98628012	0.6287
30.01371496	0.6347
30.0411498	0.6166
30.06858464	0.6107
30.09601948	0.6058
30.12345432	0.6104
30.15088916	0.6025
30.178324	0.5782
30.20575884	0.5821
30.23319368	0.5799
30.26062852	0.5696
30.28806336	0.57
30.3154982	0.5602
30.34293304	0.57
30.37036788	0.5629
30.39780272	0.5591
30.42523756	0.5538
30.4526724	0.551
30.48010724	0.5357
30.50754208	0.5316
30.53497692	0.5181
30.56241176	0.5119
30.5898466	0.5354
30.61728144	0.5142
30.64471628	0.524
30.67215112	0.508
30.69958596	0.5103
30.7270208	0.4999
30.75445564	0.4979
30.78189048	0.4965
30.80932532	0.4967
30.83676016	0.4938
30.864195	0.4724
30.89162984	0.4911
30.91906468	0.4812
30.94649952	0.468
30.97393436	0.4667
31.0013692	0.4737
31.02880404	0.4544
31.05623888	0.4485
31.08367372	0.4399
31.11110856	0.4598
31.1385434	0.4529
31.16597824	0.4453
31.19341308	0.4366
31.22084792	0.4379
31.24828276	0.4251
31.2757176	0.4275
31.30315244	0.4328
31.33058728	0.4253
31.35802212	0.4138
31.38545696	0.4122
31.4128918	0.414
31.44032664	0.4047
31.46776148	0.4029
31.49519632	0.4056
31.52263116	0.4041
31.550066	0.3973
31.57750084	0.3963
31.60493568	0.3996
31.63237052	0.3851
31.65980536	0.3782
31.6872402	0.3756
31.71467504	0.3769
31.74210988	0.3852
31.76954472	0.3829
31.79697956	0.3796
31.8244144	0.3607
31.85184924	0.3644
31.87928408	0.3651
31.90671892	0.3657
31.93415376	0.3648
31.9615886	0.3527
31.98902344	0.3448
32.01645828	0.3367
32.04389312	0.3547
32.07132796	0.3343
32.0987628	0.3423
32.12619764	0.3292
32.15363248	0.3433
32.18106732	0.3304
32.20850216	0.3355
32.235937	0.3331
32.26337184	0.3146
32.29080668	0.3221
32.31824152	0.3197
32.34567636	0.3259
32.3731112	0.317
32.40054604	0.3168
32.42798088	0.3044
32.45541572	0.3067
32.48285056	0.3045
32.5102854	0.3017
32.53772024	0.2971
32.56515508	0.2963
32.59258992	0.2939
32.62002476	0.3
32.6474596	0.2933
32.67489444	0.2898
32.70232928	0.279
32.72976412	0.2875
32.75719896	0.2942
32.7846338	0.2812
32.81206864	0.288
32.83950348	0.2732
32.86693832	0.28
32.89437316	0.2719
32.921808	0.2814
32.94924284	0.2692
32.97667768	0.274
33.00411252	0.269
33.03154736	0.2577
33.0589822	0.259
33.08641704	0.2669
33.11385188	0.2583
33.14128672	0.2624
33.16872156	0.2549
33.1961564	0.2518
33.22359124	0.2464
33.25102608	0.2464
33.27846092	0.2487
33.30589576	0.2453
33.3333306	0.2464
33.36076544	0.2359
33.38820028	0.2453
33.41563512	0.2399
33.44306996	0.2386
33.4705048	0.2375
33.49793964	0.2265
33.52537448	0.2358
33.55280932	0.231
33.58024416	0.2283
33.607679	0.2252
33.63511384	0.2243
33.66254868	0.2244
33.68998352	0.227
33.71741836	0.2224
33.7448532	0.2053
33.77228804	0.2208
33.79972288	0.2203
33.82715772	0.2207
33.85459256	0.2237
33.8820274	0.2146
33.90946224	0.2118
33.93689708	0.1975
33.96433192	0.2045
33.99176676	0.2007
34.0192016	0.2035
34.04663644	0.2051
34.07407128	0.2035
34.10150612	0.2048
34.12894096	0.1976
34.1563758	0.2014
34.18381064	0.1973
34.21124548	0.1938
34.23868032	0.1947
34.26611516	0.1932
34.29355	0.1833
34.32098484	0.1918
34.34841968	0.1875
34.37585452	0.1886
34.40328936	0.1853
34.4307242	0.178
34.45815904	0.1841
34.48559388	0.1769
34.51302872	0.1744
34.54046356	0.1818
34.5678984	0.1723
34.59533324	0.1704
34.62276808	0.1747
34.65020292	0.1807
34.67763776	0.1813
34.7050726	0.1675
34.73250744	0.1672
34.75994228	0.1613
34.78737712	0.1702
34.81481196	0.1653
34.8422468	0.1612
34.86968164	0.1643
34.89711648	0.1593
34.92455132	0.1596
34.95198616	0.1562
34.979421	0.1577
35.00685584	0.1527
35.03429068	0.1596
35.06172552	0.1463
35.08916036	0.1519
35.1165952	0.1454
35.14403004	0.1455
35.17146488	0.1564
35.19889972	0.1421
35.22633456	0.1484
35.2537694	0.1512
35.28120424	0.1512
35.30863908	0.1394
35.33607392	0.1385
35.36350876	0.1444
35.3909436	0.1418
35.41837844	0.1418
35.44581328	0.1367
35.47324812	0.1377
35.50068296	0.1392
35.5281178	0.1365
35.55555264	0.1416
35.58298748	0.137
35.61042232	0.1392
35.63785716	0.1324
35.665292	0.1294
